,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
1139,,,,,,,,,,,,,,,,,8.91754041E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1140,,,,,,,,,,,,,,,,,8.84044312E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1141,,,,,,,,,,,,,,,,,8.92200887E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1142,,,,,,,,,,,,,,,,,8.82701386E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1143,,,,,,,,,,,,,,,,,8.81170649E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1144,,,,,,,,,,,,,,,,,8.800003E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1145,,,,,,,,,,,,,,,,,8.82223674E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1146,,,,,,,,,,,,,,,,,8.57995417E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1147,,,,,,,,,,,,,,,,,8.73172894E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1148,,,,,,,,,,,,,,,,,8.75669969E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1149,,,,,,,,,,,,,,,,,8.69988753E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1150,,,,,,,,,,,,,,,,,8.66033304E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1151,,,,,,,,,,,,,,,,,,8.82703318E-7,--,--,--,--,--,--,--,--,--,--,--,--
1152,,,,,,,,,,,,,,,,,,8.63622802E-7,--,--,--,--,--,--,--,--,--,--,--,--
1153,,,,,,,,,,,,,,,,,,8.70838505E-7,--,--,--,--,--,--,--,--,--,--,--,--
1154,,,,,,,,,,,,,,,,,,8.79164247E-7,--,--,--,--,--,--,--,--,--,--,--,--
1155,,,,,,,,,,,,,,,,,,8.82326333E-7,--,--,--,--,--,--,--,--,--,--,--,--
1156,,,,,,,,,,,,,,,,,,8.72593716E-7,--,--,--,--,--,--,--,--,--,--,--,--
1157,,,,,,,,,,,,,,,,,,8.77877994E-7,--,--,--,--,--,--,--,--,--,--,--,--
1158,,,,,,,,,,,,,,,,,,8.74598641E-7,--,--,--,--,--,--,--,--,--,--,--,--
1159,,,,,,,,,,,,,,,,,,8.64666333E-7,--,--,--,--,--,--,--,--,--,--,--,--
1160,,,,,,,,,,,,,,,,,,8.5853344E-7,--,--,--,--,--,--,--,--,--,--,--,--
1161,,,,,,,,,,,,,,,,,,8.66543871E-7,--,--,--,--,--,--,--,--,--,--,--,--
1162,,,,,,,,,,,,,,,,,,8.75066348E-7,--,--,--,--,--,--,--,--,--,--,--,--
1163,,,,,,,,,,,,,,,,,,8.71702355E-7,--,--,--,--,--,--,--,--,--,--,--,--
1164,,,,,,,,,,,,,,,,,,8.78005892E-7,--,--,--,--,--,--,--,--,--,--,--,--
1165,,,,,,,,,,,,,,,,,,8.70328904E-7,--,--,--,--,--,--,--,--,--,--,--,--
1166,,,,,,,,,,,,,,,,,,8.65890513E-7,--,--,--,--,--,--,--,--,--,--,--,--
1167,,,,,,,,,,,,,,,,,,8.5169529E-7,--,--,--,--,--,--,--,--,--,--,--,--
1168,,,,,,,,,,,,,,,,,,8.93046547E-7,--,--,--,--,--,--,--,--,--,--,--,--
1169,,,,,,,,,,,,,,,,,,8.3951943E-7,--,--,--,--,--,--,--,--,--,--,--,--
1170,,,,,,,,,,,,,,,,,,8.77636467E-7,--,--,--,--,--,--,--,--,--,--,--,--
1171,,,,,,,,,,,,,,,,,,8.75018827E-7,--,--,--,--,--,--,--,--,--,--,--,--
1172,,,,,,,,,,,,,,,,,,8.7906642E-7,--,--,--,--,--,--,--,--,--,--,--,--
1173,,,,,,,,,,,,,,,,,,8.52229903E-7,--,--,--,--,--,--,--,--,--,--,--,--
1174,,,,,,,,,,,,,,,,,,8.35833305E-7,--,--,--,--,--,--,--,--,--,--,--,--
1175,,,,,,,,,,,,,,,,,,8.74573573E-7,--,--,--,--,--,--,--,--,--,--,--,--
1176,,,,,,,,,,,,,,,,,,8.57032603E-7,--,--,--,--,--,--,--,--,--,--,--,--
1177,,,,,,,,,,,,,,,,,,8.46246849E-7,--,--,--,--,--,--,--,--,--,--,--,--
1178,,,,,,,,,,,,,,,,,,8.49588218E-7,--,--,--,--,--,--,--,--,--,--,--,--
1179,,,,,,,,,,,,,,,,,,8.50721051E-7,--,--,--,--,--,--,--,--,--,--,--,--
1180,,,,,,,,,,,,,,,,,,8.49268929E-7,--,--,--,--,--,--,--,--,--,--,--,--
1181,,,,,,,,,,,,,,,,,,8.48066179E-7,--,--,--,--,--,--,--,--,--,--,--,--
1182,,,,,,,,,,,,,,,,,,8.52135884E-7,--,--,--,--,--,--,--,--,--,--,--,--
1183,,,,,,,,,,,,,,,,,,8.32737442E-7,--,--,--,--,--,--,--,--,--,--,--,--
1184,,,,,,,,,,,,,,,,,,8.37924176E-7,--,--,--,--,--,--,--,--,--,--,--,--
1185,,,,,,,,,,,,,,,,,,8.32931789E-7,--,--,--,--,--,--,--,--,--,--,--,--
1186,,,,,,,,,,,,,,,,,,8.36245817E-7,--,--,--,--,--,--,--,--,--,--,--,--
1187,,,,,,,,,,,,,,,,,,8.2700609E-7,--,--,--,--,--,--,--,--,--,--,--,--
1188,,,,,,,,,,,,,,,,,,8.22581853E-7,--,--,--,--,--,--,--,--,--,--,--,--
1189,,,,,,,,,,,,,,,,,,8.27763927E-7,--,--,--,--,--,--,--,--,--,--,--,--
1190,,,,,,,,,,,,,,,,,,8.36906338E-7,--,--,--,--,--,--,--,--,--,--,--,--
1191,,,,,,,,,,,,,,,,,,8.38244148E-7,--,--,--,--,--,--,--,--,--,--,--,--
1192,,,,,,,,,,,,,,,,,,8.31712271E-7,--,--,--,--,--,--,--,--,--,--,--,--
1193,,,,,,,,,,,,,,,,,,8.48274283E-7,--,--,--,--,--,--,--,--,--,--,--,--
1194,,,,,,,,,,,,,,,,,,8.48221362E-7,--,--,--,--,--,--,--,--,--,--,--,--
1195,,,,,,,,,,,,,,,,,,8.44265458E-7,--,--,--,--,--,--,--,--,--,--,--,--
1196,,,,,,,,,,,,,,,,,,8.48754439E-7,--,--,--,--,--,--,--,--,--,--,--,--
1197,,,,,,,,,,,,,,,,,,8.43593568E-7,--,--,--,--,--,--,--,--,--,--,--,--
1198,,,,,,,,,,,,,,,,,,8.40317512E-7,--,--,--,--,--,--,--,--,--,--,--,--
1199,,,,,,,,,,,,,,,,,,8.41507926E-7,--,--,--,--,--,--,--,--,--,--,--,--
1200,,,,,,,,,,,,,,,,,,8.29298813E-7,--,--,--,--,--,--,--,--,--,--,--,--
1201,,,,,,,,,,,,,,,,,,,8.40174209E-7,--,--,--,--,--,--,--,--,--,--,--
1202,,,,,,,,,,,,,,,,,,,8.3055005E-7,--,--,--,--,--,--,--,--,--,--,--
1203,,,,,,,,,,,,,,,,,,,8.33695651E-7,--,--,--,--,--,--,--,--,--,--,--
1204,,,,,,,,,,,,,,,,,,,8.34869695E-7,--,--,--,--,--,--,--,--,--,--,--
1205,,,,,,,,,,,,,,,,,,,8.34253683E-7,--,--,--,--,--,--,--,--,--,--,--
1206,,,,,,,,,,,,,,,,,,,8.33076399E-7,--,--,--,--,--,--,--,--,--,--,--
1207,,,,,,,,,,,,,,,,,,,8.34897776E-7,--,--,--,--,--,--,--,--,--,--,--
1208,,,,,,,,,,,,,,,,,,,8.3362886E-7,--,--,--,--,--,--,--,--,--,--,--
1209,,,,,,,,,,,,,,,,,,,8.27464191E-7,--,--,--,--,--,--,--,--,--,--,--
1210,,,,,,,,,,,,,,,,,,,8.2969558E-7,--,--,--,--,--,--,--,--,--,--,--
1211,,,,,,,,,,,,,,,,,,,8.36184483E-7,--,--,--,--,--,--,--,--,--,--,--
1212,,,,,,,,,,,,,,,,,,,8.41239455E-7,--,--,--,--,--,--,--,--,--,--,--
1213,,,,,,,,,,,,,,,,,,,8.30776003E-7,--,--,--,--,--,--,--,--,--,--,--
1214,,,,,,,,,,,,,,,,,,,8.31609043E-7,--,--,--,--,--,--,--,--,--,--,--
1215,,,,,,,,,,,,,,,,,,,8.37121718E-7,--,--,--,--,--,--,--,--,--,--,--
1216,,,,,,,,,,,,,,,,,,,8.03140722E-7,--,--,--,--,--,--,--,--,--,--,--
1217,,,,,,,,,,,,,,,,,,,8.00605108E-7,--,--,--,--,--,--,--,--,--,--,--
1218,,,,,,,,,,,,,,,,,,,7.99899226E-7,--,--,--,--,--,--,--,--,--,--,--
1219,,,,,,,,,,,,,,,,,,,7.91826153E-7,--,--,--,--,--,--,--,--,--,--,--
1220,,,,,,,,,,,,,,,,,,,7.9201692E-7,--,--,--,--,--,--,--,--,--,--,--
1221,,,,,,,,,,,,,,,,,,,7.89219939E-7,--,--,--,--,--,--,--,--,--,--,--
1222,,,,,,,,,,,,,,,,,,,7.89545822E-7,--,--,--,--,--,--,--,--,--,--,--
1223,,,,,,,,,,,,,,,,,,,7.83395706E-7,--,--,--,--,--,--,--,--,--,--,--
1224,,,,,,,,,,,,,,,,,,,7.86881458E-7,--,--,--,--,--,--,--,--,--,--,--
1225,,,,,,,,,,,,,,,,,,,8.07050299E-7,--,--,--,--,--,--,--,--,--,--,--
1226,,,,,,,,,,,,,,,,,,,8.11658822E-7,--,--,--,--,--,--,--,--,--,--,--
1227,,,,,,,,,,,,,,,,,,,8.07341564E-7,--,--,--,--,--,--,--,--,--,--,--
1228,,,,,,,,,,,,,,,,,,,7.89745059E-7,--,--,--,--,--,--,--,--,--,--,--
1229,,,,,,,,,,,,,,,,,,,7.87603085E-7,--,--,--,--,--,--,--,--,--,--,--
1230,,,,,,,,,,,,,,,,,,,7.83197265E-7,--,--,--,--,--,--,--,--,--,--,--
1231,,,,,,,,,,,,,,,,,,,7.89973342E-7,--,--,--,--,--,--,--,--,--,--,--
1232,,,,,,,,,,,,,,,,,,,7.816123E-7,--,--,--,--,--,--,--,--,--,--,--
1233,,,,,,,,,,,,,,,,,,,7.78674121E-7,--,--,--,--,--,--,--,--,--,--,--
1234,,,,,,,,,,,,,,,,,,,7.81803408E-7,--,--,--,--,--,--,--,--,--,--,--
1235,,,,,,,,,,,,,,,,,,,7.86539374E-7,--,--,--,--,--,--,--,--,--,--,--
1236,,,,,,,,,,,,,,,,,,,7.81193876E-7,--,--,--,--,--,--,--,--,--,--,--
1237,,,,,,,,,,,,,,,,,,,7.86923863E-7,--,--,--,--,--,--,--,--,--,--,--
1238,,,,,,,,,,,,,,,,,,,7.812626E-7,--,--,--,--,--,--,--,--,--,--,--
1239,,,,,,,,,,,,,,,,,,,7.8359534E-7,--,--,--,--,--,--,--,--,--,--,--
1240,,,,,,,,,,,,,,,,,,,7.76823526E-7,--,--,--,--,--,--,--,--,--,--,--
1241,,,,,,,,,,,,,,,,,,,7.76666525E-7,--,--,--,--,--,--,--,--,--,--,--
1242,,,,,,,,,,,,,,,,,,,7.7265571E-7,--,--,--,--,--,--,--,--,--,--,--
1243,,,,,,,,,,,,,,,,,,,7.73077602E-7,--,--,--,--,--,--,--,--,--,--,--
1244,,,,,,,,,,,,,,,,,,,7.86871453E-7,--,--,--,--,--,--,--,--,--,--,--
1245,,,,,,,,,,,,,,,,,,,7.77943285E-7,--,--,--,--,--,--,--,--,--,--,--
1246,,,,,,,,,,,,,,,,,,,7.72466535E-7,--,--,--,--,--,--,--,--,--,--,--
1247,,,,,,,,,,,,,,,,,,,7.75696776E-7,--,--,--,--,--,--,--,--,--,--,--
1248,,,,,,,,,,,,,,,,,,,7.70823931E-7,--,--,--,--,--,--,--,--,--,--,--
1249,,,,,,,,,,,,,,,,,,,7.71190003E-7,--,--,--,--,--,--,--,--,--,--,--
1250,,,,,,,,,,,,,,,,,,,7.72714259E-7,--,--,--,--,--,--,--,--,--,--,--
1251,,,,,,,,,,,,,,,,,,,,7.91151933E-7,--,--,--,--,--,--,--,--,--,--
1252,,,,,,,,,,,,,,,,,,,,7.81044832E-7,--,--,--,--,--,--,--,--,--,--
1253,,,,,,,,,,,,,,,,,,,,7.66919413E-7,--,--,--,--,--,--,--,--,--,--
1254,,,,,,,,,,,,,,,,,,,,7.59738214E-7,--,--,--,--,--,--,--,--,--,--
1255,,,,,,,,,,,,,,,,,,,,7.56013833E-7,--,--,--,--,--,--,--,--,--,--
1256,,,,,,,,,,,,,,,,,,,,7.58776878E-7,--,--,--,--,--,--,--,--,--,--
1257,,,,,,,,,,,,,,,,,,,,7.54709617E-7,--,--,--,--,--,--,--,--,--,--
1258,,,,,,,,,,,,,,,,,,,,7.48289892E-7,--,--,--,--,--,--,--,--,--,--
1259,,,,,,,,,,,,,,,,,,,,7.583252E-7,--,--,--,--,--,--,--,--,--,--
1260,,,,,,,,,,,,,,,,,,,,7.69679161E-7,--,--,--,--,--,--,--,--,--,--
1261,,,,,,,,,,,,,,,,,,,,7.55179371E-7,--,--,--,--,--,--,--,--,--,--
1262,,,,,,,,,,,,,,,,,,,,7.57213797E-7,--,--,--,--,--,--,--,--,--,--
1263,,,,,,,,,,,,,,,,,,,,7.68438611E-7,--,--,--,--,--,--,--,--,--,--
1264,,,,,,,,,,,,,,,,,,,,7.50046468E-7,--,--,--,--,--,--,--,--,--,--
1265,,,,,,,,,,,,,,,,,,,,7.53624647E-7,--,--,--,--,--,--,--,--,--,--
1266,,,,,,,,,,,,,,,,,,,,7.50095921E-7,--,--,--,--,--,--,--,--,--,--
1267,,,,,,,,,,,,,,,,,,,,7.46385979E-7,--,--,--,--,--,--,--,--,--,--
1268,,,,,,,,,,,,,,,,,,,,7.51413666E-7,--,--,--,--,--,--,--,--,--,--
1269,,,,,,,,,,,,,,,,,,,,7.44442218E-7,--,--,--,--,--,--,--,--,--,--
1270,,,,,,,,,,,,,,,,,,,,7.40724147E-7,--,--,--,--,--,--,--,--,--,--
1271,,,,,,,,,,,,,,,,,,,,7.41287181E-7,--,--,--,--,--,--,--,--,--,--
1272,,,,,,,,,,,,,,,,,,,,7.37537391E-7,--,--,--,--,--,--,--,--,--,--
1273,,,,,,,,,,,,,,,,,,,,7.34154128E-7,--,--,--,--,--,--,--,--,--,--
1274,,,,,,,,,,,,,,,,,,,,7.36022685E-7,--,--,--,--,--,--,--,--,--,--
1275,,,,,,,,,,,,,,,,,,,,7.37156086E-7,--,--,--,--,--,--,--,--,--,--
1276,,,,,,,,,,,,,,,,,,,,7.37551431E-7,--,--,--,--,--,--,--,--,--,--
1277,,,,,,,,,,,,,,,,,,,,7.26102542E-7,--,--,--,--,--,--,--,--,--,--
1278,,,,,,,,,,,,,,,,,,,,7.33151126E-7,--,--,--,--,--,--,--,--,--,--
1279,,,,,,,,,,,,,,,,,,,,7.25174345E-7,--,--,--,--,--,--,--,--,--,--
1280,,,,,,,,,,,,,,,,,,,,7.27096392E-7,--,--,--,--,--,--,--,--,--,--
1281,,,,,,,,,,,,,,,,,,,,7.36867946E-7,--,--,--,--,--,--,--,--,--,--
1282,,,,,,,,,,,,,,,,,,,,7.30127454E-7,--,--,--,--,--,--,--,--,--,--
1283,,,,,,,,,,,,,,,,,,,,7.29242174E-7,--,--,--,--,--,--,--,--,--,--
1284,,,,,,,,,,,,,,,,,,,,7.25772168E-7,--,--,--,--,--,--,--,--,--,--
1285,,,,,,,,,,,,,,,,,,,,7.27839449E-7,--,--,--,--,--,--,--,--,--,--
1286,,,,,,,,,,,,,,,,,,,,7.24785878E-7,--,--,--,--,--,--,--,--,--,--
1287,,,,,,,,,,,,,,,,,,,,7.207056E-7,--,--,--,--,--,--,--,--,--,--
1288,,,,,,,,,,,,,,,,,,,,7.18237175E-7,--,--,--,--,--,--,--,--,--,--
1289,,,,,,,,,,,,,,,,,,,,7.17449552E-7,--,--,--,--,--,--,--,--,--,--
1290,,,,,,,,,,,,,,,,,,,,7.14183329E-7,--,--,--,--,--,--,--,--,--,--
1291,,,,,,,,,,,,,,,,,,,,7.16776754E-7,--,--,--,--,--,--,--,--,--,--
1292,,,,,,,,,,,,,,,,,,,,7.14274279E-7,--,--,--,--,--,--,--,--,--,--
1293,,,,,,,,,,,,,,,,,,,,7.17226101E-7,--,--,--,--,--,--,--,--,--,--
1294,,,,,,,,,,,,,,,,,,,,7.18879846E-7,--,--,--,--,--,--,--,--,--,--
1295,,,,,,,,,,,,,,,,,,,,7.19292814E-7,--,--,--,--,--,--,--,--,--,--
1296,,,,,,,,,,,,,,,,,,,,7.06635888E-7,--,--,--,--,--,--,--,--,--,--
1297,,,,,,,,,,,,,,,,,,,,7.01857857E-7,--,--,--,--,--,--,--,--,--,--
1298,,,,,,,,,,,,,,,,,,,,7.09338224E-7,--,--,--,--,--,--,--,--,--,--
1299,,,,,,,,,,,,,,,,,,,,7.05609239E-7,--,--,--,--,--,--,--,--,--,--
1300,,,,,,,,,,,,,,,,,,,,7.06891626E-7,--,--,--,--,--,--,--,--,--,--
1301,,,,,,,,,,,,,,,,,,,,,7.08311916E-7,--,--,--,--,--,--,--,--,--
1302,,,,,,,,,,,,,,,,,,,,,7.0777088E-7,--,--,--,--,--,--,--,--,--
1303,,,,,,,,,,,,,,,,,,,,,7.00064959E-7,--,--,--,--,--,--,--,--,--
1304,,,,,,,,,,,,,,,,,,,,,6.94325479E-7,--,--,--,--,--,--,--,--,--
1305,,,,,,,,,,,,,,,,,,,,,6.82857944E-7,--,--,--,--,--,--,--,--,--
1306,,,,,,,,,,,,,,,,,,,,,6.83361122E-7,--,--,--,--,--,--,--,--,--
1307,,,,,,,,,,,,,,,,,,,,,6.87183331E-7,--,--,--,--,--,--,--,--,--
1308,,,,,,,,,,,,,,,,,,,,,6.80286234E-7,--,--,--,--,--,--,--,--,--
1309,,,,,,,,,,,,,,,,,,,,,6.94315645E-7,--,--,--,--,--,--,--,--,--
1310,,,,,,,,,,,,,,,,,,,,,6.91617345E-7,--,--,--,--,--,--,--,--,--
1311,,,,,,,,,,,,,,,,,,,,,6.88609873E-7,--,--,--,--,--,--,--,--,--
1312,,,,,,,,,,,,,,,,,,,,,6.91303512E-7,--,--,--,--,--,--,--,--,--
1313,,,,,,,,,,,,,,,,,,,,,6.7471268E-7,--,--,--,--,--,--,--,--,--
1314,,,,,,,,,,,,,,,,,,,,,6.9252377E-7,--,--,--,--,--,--,--,--,--
1315,,,,,,,,,,,,,,,,,,,,,6.99754423E-7,--,--,--,--,--,--,--,--,--
1316,,,,,,,,,,,,,,,,,,,,,6.96995698E-7,--,--,--,--,--,--,--,--,--
1317,,,,,,,,,,,,,,,,,,,,,6.94666312E-7,--,--,--,--,--,--,--,--,--
1318,,,,,,,,,,,,,,,,,,,,,6.9563697E-7,--,--,--,--,--,--,--,--,--
1319,,,,,,,,,,,,,,,,,,,,,6.89456954E-7,--,--,--,--,--,--,--,--,--
1320,,,,,,,,,,,,,,,,,,,,,6.97328971E-7,--,--,--,--,--,--,--,--,--
1321,,,,,,,,,,,,,,,,,,,,,6.93116078E-7,--,--,--,--,--,--,--,--,--
1322,,,,,,,,,,,,,,,,,,,,,6.94145342E-7,--,--,--,--,--,--,--,--,--
1323,,,,,,,,,,,,,,,,,,,,,6.93998402E-7,--,--,--,--,--,--,--,--,--
1324,,,,,,,,,,,,,,,,,,,,,6.88767614E-7,--,--,--,--,--,--,--,--,--
1325,,,,,,,,,,,,,,,,,,,,,6.85764576E-7,--,--,--,--,--,--,--,--,--
1326,,,,,,,,,,,,,,,,,,,,,6.94592529E-7,--,--,--,--,--,--,--,--,--
1327,,,,,,,,,,,,,,,,,,,,,6.89022727E-7,--,--,--,--,--,--,--,--,--
1328,,,,,,,,,,,,,,,,,,,,,6.89419551E-7,--,--,--,--,--,--,--,--,--
1329,,,,,,,,,,,,,,,,,,,,,6.82496079E-7,--,--,--,--,--,--,--,--,--
1330,,,,,,,,,,,,,,,,,,,,,6.86304986E-7,--,--,--,--,--,--,--,--,--
1331,,,,,,,,,,,,,,,,,,,,,6.82356699E-7,--,--,--,--,--,--,--,--,--
1332,,,,,,,,,,,,,,,,,,,,,6.82552809E-7,--,--,--,--,--,--,--,--,--
1333,,,,,,,,,,,,,,,,,,,,,6.86885926E-7,--,--,--,--,--,--,--,--,--
1334,,,,,,,,,,,,,,,,,,,,,6.9033149E-7,--,--,--,--,--,--,--,--,--
1335,,,,,,,,,,,,,,,,,,,,,6.93378922E-7,--,--,--,--,--,--,--,--,--
1336,,,,,,,,,,,,,,,,,,,,,6.89205194E-7,--,--,--,--,--,--,--,--,--
1337,,,,,,,,,,,,,,,,,,,,,6.90847685E-7,--,--,--,--,--,--,--,--,--
1338,,,,,,,,,,,,,,,,,,,,,6.95437279E-7,--,--,--,--,--,--,--,--,--
1339,,,,,,,,,,,,,,,,,,,,,6.92445894E-7,--,--,--,--,--,--,--,--,--
1340,,,,,,,,,,,,,,,,,,,,,6.99425016E-7,--,--,--,--,--,--,--,--,--
1341,,,,,,,,,,,,,,,,,,,,,6.9065095E-7,--,--,--,--,--,--,--,--,--
1342,,,,,,,,,,,,,,,,,,,,,6.86167141E-7,--,--,--,--,--,--,--,--,--
1343,,,,,,,,,,,,,,,,,,,,,6.84331667E-7,--,--,--,--,--,--,--,--,--
1344,,,,,,,,,,,,,,,,,,,,,6.77959463E-7,--,--,--,--,--,--,--,--,--
1345,,,,,,,,,,,,,,,,,,,,,6.77137393E-7,--,--,--,--,--,--,--,--,--
1346,,,,,,,,,,,,,,,,,,,,,6.77767787E-7,--,--,--,--,--,--,--,--,--
1347,,,,,,,,,,,,,,,,,,,,,6.82443556E-7,--,--,--,--,--,--,--,--,--
1348,,,,,,,,,,,,,,,,,,,,,6.744757E-7,--,--,--,--,--,--,--,--,--
1349,,,,,,,,,,,,,,,,,,,,,6.71887221E-7,--,--,--,--,--,--,--,--,--
1350,,,,,,,,,,,,,,,,,,,,,6.70232112E-7,--,--,--,--,--,--,--,--,--
1351,,,,,,,,,,,,,,,,,,,,,,6.82507675E-7,--,--,--,--,--,--,--,--
1352,,,,,,,,,,,,,,,,,,,,,,6.78662161E-7,--,--,--,--,--,--,--,--
1353,,,,,,,,,,,,,,,,,,,,,,6.68505891E-7,--,--,--,--,--,--,--,--
1354,,,,,,,,,,,,,,,,,,,,,,6.67706217E-7,--,--,--,--,--,--,--,--
1355,,,,,,,,,,,,,,,,,,,,,,6.6857757E-7,--,--,--,--,--,--,--,--
1356,,,,,,,,,,,,,,,,,,,,,,6.54628195E-7,--,--,--,--,--,--,--,--
1357,,,,,,,,,,,,,,,,,,,,,,6.56938596E-7,--,--,--,--,--,--,--,--
1358,,,,,,,,,,,,,,,,,,,,,,6.46919261E-7,--,--,--,--,--,--,--,--
1359,,,,,,,,,,,,,,,,,,,,,,6.40085148E-7,--,--,--,--,--,--,--,--
1360,,,,,,,,,,,,,,,,,,,,,,6.51661026E-7,--,--,--,--,--,--,--,--
1361,,,,,,,,,,,,,,,,,,,,,,6.49091987E-7,--,--,--,--,--,--,--,--
1362,,,,,,,,,,,,,,,,,,,,,,6.43039982E-7,--,--,--,--,--,--,--,--
1363,,,,,,,,,,,,,,,,,,,,,,6.44366708E-7,--,--,--,--,--,--,--,--
1364,,,,,,,,,,,,,,,,,,,,,,6.4128443E-7,--,--,--,--,--,--,--,--
1365,,,,,,,,,,,,,,,,,,,,,,6.27692259E-7,--,--,--,--,--,--,--,--
1366,,,,,,,,,,,,,,,,,,,,,,6.27678048E-7,--,--,--,--,--,--,--,--
1367,,,,,,,,,,,,,,,,,,,,,,6.07729021E-7,--,--,--,--,--,--,--,--
1368,,,,,,,,,,,,,,,,,,,,,,6.04319439E-7,--,--,--,--,--,--,--,--
1369,,,,,,,,,,,,,,,,,,,,,,6.01955321E-7,--,--,--,--,--,--,--,--
1370,,,,,,,,,,,,,,,,,,,,,,5.92806771E-7,--,--,--,--,--,--,--,--
1371,,,,,,,,,,,,,,,,,,,,,,5.97483449E-7,--,--,--,--,--,--,--,--
1372,,,,,,,,,,,,,,,,,,,,,,5.99703526E-7,--,--,--,--,--,--,--,--
1373,,,,,,,,,,,,,,,,,,,,,,5.97376868E-7,--,--,--,--,--,--,--,--
1374,,,,,,,,,,,,,,,,,,,,,,5.88646344E-7,--,--,--,--,--,--,--,--
1375,,,,,,,,,,,,,,,,,,,,,,5.9663239E-7,--,--,--,--,--,--,--,--
1376,,,,,,,,,,,,,,,,,,,,,,5.99940165E-7,--,--,--,--,--,--,--,--
1377,,,,,,,,,,,,,,,,,,,,,,5.92541767E-7,--,--,--,--,--,--,--,--
1378,,,,,,,,,,,,,,,,,,,,,,5.93084621E-7,--,--,--,--,--,--,--,--
1379,,,,,,,,,,,,,,,,,,,,,,5.94226549E-7,--,--,--,--,--,--,--,--
1380,,,,,,,,,,,,,,,,,,,,,,5.95477331E-7,--,--,--,--,--,--,--,--
1381,,,,,,,,,,,,,,,,,,,,,,5.99365478E-7,--,--,--,--,--,--,--,--
1382,,,,,,,,,,,,,,,,,,,,,,5.98885606E-7,--,--,--,--,--,--,--,--
1383,,,,,,,,,,,,,,,,,,,,,,5.98872703E-7,--,--,--,--,--,--,--,--
1384,,,,,,,,,,,,,,,,,,,,,,5.96799282E-7,--,--,--,--,--,--,--,--
1385,,,,,,,,,,,,,,,,,,,,,,5.89981823E-7,--,--,--,--,--,--,--,--
1386,,,,,,,,,,,,,,,,,,,,,,5.90605225E-7,--,--,--,--,--,--,--,--
1387,,,,,,,,,,,,,,,,,,,,,,5.87490149E-7,--,--,--,--,--,--,--,--
1388,,,,,,,,,,,,,,,,,,,,,,5.81695872E-7,--,--,--,--,--,--,--,--
1389,,,,,,,,,,,,,,,,,,,,,,5.82696146E-7,--,--,--,--,--,--,--,--
1390,,,,,,,,,,,,,,,,,,,,,,5.8094804E-7,--,--,--,--,--,--,--,--
1391,,,,,,,,,,,,,,,,,,,,,,5.77311994E-7,--,--,--,--,--,--,--,--
1392,,,,,,,,,,,,,,,,,,,,,,5.77409423E-7,--,--,--,--,--,--,--,--
1393,,,,,,,,,,,,,,,,,,,,,,5.80530411E-7,--,--,--,--,--,--,--,--
1394,,,,,,,,,,,,,,,,,,,,,,5.801827E-7,--,--,--,--,--,--,--,--
1395,,,,,,,,,,,,,,,,,,,,,,5.77648336E-7,--,--,--,--,--,--,--,--
1396,,,,,,,,,,,,,,,,,,,,,,5.70240559E-7,--,--,--,--,--,--,--,--
1397,,,,,,,,,,,,,,,,,,,,,,5.72982287E-7,--,--,--,--,--,--,--,--
1398,,,,,,,,,,,,,,,,,,,,,,5.68278438E-7,--,--,--,--,--,--,--,--
1399,,,,,,,,,,,,,,,,,,,,,,5.71847181E-7,--,--,--,--,--,--,--,--
1400,,,,,,,,,,,,,,,,,,,,,,5.72301815E-7,--,--,--,--,--,--,--,--
1401,,,,,,,,,,,,,,,,,,,,,,,5.74109322E-7,--,--,--,--,--,--,--
1402,,,,,,,,,,,,,,,,,,,,,,,5.68476992E-7,--,--,--,--,--,--,--
1403,,,,,,,,,,,,,,,,,,,,,,,5.64835943E-7,--,--,--,--,--,--,--
1404,,,,,,,,,,,,,,,,,,,,,,,5.55024769E-7,--,--,--,--,--,--,--
1405,,,,,,,,,,,,,,,,,,,,,,,5.61854961E-7,--,--,--,--,--,--,--
1406,,,,,,,,,,,,,,,,,,,,,,,5.61038235E-7,--,--,--,--,--,--,--
1407,,,,,,,,,,,,,,,,,,,,,,,5.57413614E-7,--,--,--,--,--,--,--
1408,,,,,,,,,,,,,,,,,,,,,,,5.65883283E-7,--,--,--,--,--,--,--
1409,,,,,,,,,,,,,,,,,,,,,,,5.57533667E-7,--,--,--,--,--,--,--
